,validation,avg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
356,model_355,0.34496166087962965,0.2724609375,0.3310546875,0.275390625,0.2763671875,0.3076171875,0.451171875,0.2822265625,0.341796875,0.3896484375,0.3798828125,0.36328125,0.2861328125,0.279296875,0.3037109375,0.345703125,0.4033203125,0.48046875,0.2783203125,0.4482421875,0.328125,0.28515625,0.30859375,0.3515625,0.2646484375,0.2822265625,0.298828125,0.3173828125,0.6328125,0.3056640625,0.3115234375,0.314453125,0.3037109375,0.4150390625,0.3046875,0.41796875,0.3583984375,0.203125,0.353515625,0.2841796875,0.4169921875,0.3017578125,0.279296875,0.287109375,0.69140625,0.390625,0.3154296875,0.3154296875,0.3544921875,0.3359375,0.2822265625,0.447265625,0.279296875,0.3359375,0.337890625,0.3984375
357,model_356,0.35163483796296297,0.2451171875,0.33203125,0.2744140625,0.2734375,0.3359375,0.5029296875,0.330078125,0.345703125,0.3759765625,0.44921875,0.3544921875,0.3369140625,0.287109375,0.3046875,0.3642578125,0.380859375,0.4853515625,0.2724609375,0.490234375,0.3056640625,0.2822265625,0.2998046875,0.37109375,0.2802734375,0.376953125,0.31640625,0.2998046875,0.6318359375,0.3505859375,0.30859375,0.4033203125,0.3037109375,0.4892578125,0.2978515625,0.3974609375,0.3623046875,0.1982421875,0.3671875,0.29296875,0.4453125,0.298828125,0.302734375,0.3125,0.5927734375,0.3466796875,0.2978515625,0.3154296875,0.36328125,0.345703125,0.287109375,0.423828125,0.279296875,0.3359375,0.31640625,0.3271484375
358,model_357,0.35425708912037035,0.3125,0.3310546875,0.271484375,0.283203125,0.3193359375,0.5,0.31640625,0.34375,0.3720703125,0.365234375,0.359375,0.31640625,0.291015625,0.3056640625,0.3173828125,0.4140625,0.4833984375,0.2958984375,0.4873046875,0.376953125,0.29296875,0.298828125,0.3583984375,0.2841796875,0.3662109375,0.2958984375,0.419921875,0.615234375,0.3603515625,0.3076171875,0.3154296875,0.3046875,0.36328125,0.3525390625,0.4013671875,0.353515625,0.2021484375,0.3603515625,0.2958984375,0.48046875,0.26953125,0.3251953125,0.287109375,0.6357421875,0.4267578125,0.294921875,0.3095703125,0.3564453125,0.3427734375,0.291015625,0.46484375,0.279296875,0.3388671875,0.33203125,0.36328125
359,model_358,0.34953703703703703,0.2412109375,0.3427734375,0.2724609375,0.2744140625,0.3193359375,0.4453125,0.3330078125,0.3369140625,0.3310546875,0.30859375,0.4267578125,0.3935546875,0.2802734375,0.326171875,0.357421875,0.38671875,0.5009765625,0.279296875,0.47265625,0.380859375,0.296875,0.3095703125,0.3583984375,0.291015625,0.35546875,0.2978515625,0.287109375,0.6357421875,0.3525390625,0.3046875,0.3203125,0.30078125,0.3701171875,0.287109375,0.396484375,0.341796875,0.205078125,0.3203125,0.2841796875,0.5068359375,0.31640625,0.2646484375,0.294921875,0.634765625,0.4169921875,0.30078125,0.3193359375,0.416015625,0.3515625,0.291015625,0.404296875,0.279296875,0.3349609375,0.3076171875,0.3896484375
360,model_359,0.3507667824074074,0.294921875,0.3134765625,0.2734375,0.2763671875,0.3203125,0.5615234375,0.2841796875,0.33984375,0.3984375,0.3798828125,0.380859375,0.34765625,0.27734375,0.3046875,0.3603515625,0.3955078125,0.4462890625,0.310546875,0.46484375,0.3349609375,0.2783203125,0.3017578125,0.3583984375,0.2666015625,0.3916015625,0.298828125,0.3330078125,0.6181640625,0.33984375,0.310546875,0.3232421875,0.3056640625,0.3310546875,0.3388671875,0.39453125,0.3466796875,0.2060546875,0.3515625,0.291015625,0.4892578125,0.27734375,0.30078125,0.283203125,0.671875,0.4091796875,0.3076171875,0.314453125,0.369140625,0.341796875,0.2880859375,0.4326171875,0.279296875,0.328125,0.3251953125,0.3515625
361,model_360,0.3534071180555556,0.302734375,0.3232421875,0.271484375,0.279296875,0.296875,0.455078125,0.32421875,0.3349609375,0.3779296875,0.4169921875,0.4169921875,0.380859375,0.2802734375,0.3359375,0.3408203125,0.40234375,0.5048828125,0.2734375,0.4951171875,0.3203125,0.279296875,0.2958984375,0.37109375,0.2705078125,0.32421875,0.2958984375,0.361328125,0.62109375,0.37109375,0.314453125,0.3134765625,0.302734375,0.46484375,0.314453125,0.39453125,0.333984375,0.2138671875,0.3232421875,0.2900390625,0.482421875,0.2666015625,0.3046875,0.2939453125,0.6494140625,0.3818359375,0.306640625,0.314453125,0.3623046875,0.365234375,0.2919921875,0.4130859375,0.279296875,0.32421875,0.3212890625,0.416015625
362,model_361,0.3539134837962963,0.2978515625,0.318359375,0.2724609375,0.275390625,0.3115234375,0.521484375,0.3046875,0.345703125,0.3955078125,0.49609375,0.34765625,0.3017578125,0.2861328125,0.3076171875,0.34375,0.4931640625,0.4833984375,0.2763671875,0.47265625,0.38671875,0.283203125,0.310546875,0.34765625,0.2705078125,0.2880859375,0.30078125,0.3271484375,0.6201171875,0.3447265625,0.3076171875,0.3271484375,0.3037109375,0.369140625,0.3046875,0.4228515625,0.3388671875,0.203125,0.3525390625,0.2919921875,0.470703125,0.2802734375,0.22265625,0.2890625,0.666015625,0.4921875,0.3056640625,0.3154296875,0.408203125,0.3583984375,0.2880859375,0.3662109375,0.279296875,0.3486328125,0.3056640625,0.44140625
363,model_362,0.35396773726851855,0.2734375,0.310546875,0.271484375,0.2763671875,0.2724609375,0.455078125,0.3310546875,0.3466796875,0.3515625,0.44921875,0.3857421875,0.3388671875,0.2939453125,0.30078125,0.349609375,0.3818359375,0.51171875,0.2900390625,0.4384765625,0.2880859375,0.2939453125,0.30859375,0.3779296875,0.2802734375,0.3125,0.298828125,0.3984375,0.6123046875,0.3779296875,0.3115234375,0.328125,0.318359375,0.4541015625,0.3310546875,0.4189453125,0.3369140625,0.201171875,0.357421875,0.283203125,0.48046875,0.29296875,0.357421875,0.2744140625,0.66015625,0.3740234375,0.3046875,0.3125,0.361328125,0.3671875,0.2861328125,0.439453125,0.279296875,0.3291015625,0.3095703125,0.4462890625
364,model_363,0.34828920717592593,0.2470703125,0.3388671875,0.2705078125,0.2734375,0.3271484375,0.5234375,0.3212890625,0.3408203125,0.38671875,0.42578125,0.3466796875,0.318359375,0.2919921875,0.328125,0.3623046875,0.365234375,0.4697265625,0.2919921875,0.474609375,0.35546875,0.2880859375,0.3134765625,0.3544921875,0.2861328125,0.26953125,0.2998046875,0.2802734375,0.6083984375,0.3486328125,0.3095703125,0.3173828125,0.3037109375,0.4326171875,0.298828125,0.396484375,0.337890625,0.2060546875,0.3662109375,0.2822265625,0.4921875,0.263671875,0.271484375,0.291015625,0.7109375,0.37109375,0.2958984375,0.31640625,0.375,0.3828125,0.2861328125,0.423828125,0.279296875,0.3291015625,0.3125,0.326171875
365,model_364,0.3561378761574074,0.271484375,0.345703125,0.2705078125,0.27734375,0.3232421875,0.48046875,0.3095703125,0.34765625,0.3544921875,0.42578125,0.4306640625,0.326171875,0.2919921875,0.29296875,0.3359375,0.3076171875,0.5244140625,0.259765625,0.4619140625,0.337890625,0.2861328125,0.3037109375,0.3642578125,0.2421875,0.38671875,0.2998046875,0.4169921875,0.5888671875,0.326171875,0.337890625,0.3544921875,0.3115234375,0.4423828125,0.3623046875,0.4140625,0.3564453125,0.1943359375,0.361328125,0.29296875,0.484375,0.26171875,0.2890625,0.2890625,0.6435546875,0.4404296875,0.2939453125,0.3193359375,0.376953125,0.3896484375,0.29296875,0.4111328125,0.279296875,0.3427734375,0.33203125,0.4462890625
366,model_365,0.35592086226851855,0.2890625,0.3134765625,0.2998046875,0.287109375,0.3388671875,0.509765625,0.32421875,0.353515625,0.376953125,0.3564453125,0.4013671875,0.337890625,0.29296875,0.302734375,0.314453125,0.384765625,0.46875,0.2880859375,0.498046875,0.3955078125,0.27734375,0.2998046875,0.37890625,0.27734375,0.2666015625,0.2998046875,0.376953125,0.6376953125,0.3642578125,0.3173828125,0.328125,0.3017578125,0.4462890625,0.29296875,0.39453125,0.376953125,0.1884765625,0.3203125,0.291015625,0.462890625,0.2705078125,0.353515625,0.298828125,0.6962890625,0.4033203125,0.30078125,0.3251953125,0.396484375,0.3544921875,0.287109375,0.4267578125,0.279296875,0.333984375,0.3369140625,0.40234375
367,model_366,0.35888671875,0.2939453125,0.3193359375,0.26953125,0.2763671875,0.3271484375,0.4541015625,0.3095703125,0.3447265625,0.443359375,0.4111328125,0.3916015625,0.357421875,0.2822265625,0.3251953125,0.3427734375,0.3173828125,0.5244140625,0.2626953125,0.490234375,0.3359375,0.2861328125,0.3154296875,0.353515625,0.298828125,0.3193359375,0.3037109375,0.3984375,0.625,0.294921875,0.318359375,0.330078125,0.30859375,0.427734375,0.3193359375,0.42578125,0.375,0.20703125,0.341796875,0.2861328125,0.51171875,0.2646484375,0.3876953125,0.2724609375,0.689453125,0.482421875,0.318359375,0.31640625,0.3408203125,0.3896484375,0.291015625,0.4072265625,0.279296875,0.3388671875,0.3134765625,0.44140625
368,model_367,0.3528464988425926,0.259765625,0.2998046875,0.2705078125,0.2734375,0.28125,0.4326171875,0.3173828125,0.353515625,0.35546875,0.4599609375,0.3671875,0.349609375,0.2939453125,0.2919921875,0.3388671875,0.462890625,0.4775390625,0.28125,0.4619140625,0.3154296875,0.2919921875,0.3046875,0.3603515625,0.2666015625,0.3564453125,0.3017578125,0.384765625,0.6015625,0.353515625,0.3212890625,0.333984375,0.306640625,0.4736328125,0.2958984375,0.4140625,0.30078125,0.2392578125,0.3154296875,0.2822265625,0.478515625,0.251953125,0.4072265625,0.259765625,0.66796875,0.33984375,0.3056640625,0.3251953125,0.3701171875,0.3583984375,0.2890625,0.42578125,0.279296875,0.322265625,0.3251953125,0.4775390625
369,model_368,0.3532986111111111,0.2568359375,0.3046875,0.2705078125,0.2724609375,0.3388671875,0.509765625,0.3115234375,0.3515625,0.337890625,0.427734375,0.3935546875,0.3125,0.2705078125,0.3046875,0.341796875,0.3876953125,0.5126953125,0.298828125,0.5048828125,0.357421875,0.2890625,0.302734375,0.3544921875,0.2646484375,0.322265625,0.2939453125,0.3115234375,0.634765625,0.31640625,0.3330078125,0.3154296875,0.30859375,0.447265625,0.3505859375,0.4267578125,0.34375,0.203125,0.3408203125,0.2900390625,0.4482421875,0.263671875,0.3251953125,0.310546875,0.654296875,0.3388671875,0.298828125,0.322265625,0.4052734375,0.3974609375,0.2861328125,0.3984375,0.279296875,0.353515625,0.326171875,0.43359375
370,model_369,0.35738570601851855,0.24609375,0.33203125,0.2705078125,0.2822265625,0.33984375,0.498046875,0.291015625,0.3564453125,0.40234375,0.435546875,0.3779296875,0.3720703125,0.2861328125,0.302734375,0.3388671875,0.4150390625,0.51953125,0.27734375,0.484375,0.302734375,0.2763671875,0.2978515625,0.39453125,0.2802734375,0.419921875,0.34375,0.287109375,0.6318359375,0.3310546875,0.3115234375,0.3359375,0.3056640625,0.421875,0.3232421875,0.396484375,0.3974609375,0.208984375,0.361328125,0.2763671875,0.50390625,0.283203125,0.4287109375,0.2978515625,0.658203125,0.296875,0.32421875,0.328125,0.3662109375,0.3701171875,0.28515625,0.3935546875,0.279296875,0.3466796875,0.3046875,0.37890625
371,model_370,0.35539641203703703,0.2421875,0.3212890625,0.2705078125,0.275390625,0.236328125,0.490234375,0.306640625,0.33984375,0.419921875,0.4111328125,0.3564453125,0.2939453125,0.2802734375,0.3056640625,0.365234375,0.3876953125,0.4521484375,0.255859375,0.4990234375,0.337890625,0.2841796875,0.3017578125,0.3720703125,0.2734375,0.3876953125,0.2998046875,0.384765625,0.6328125,0.3388671875,0.35546875,0.3818359375,0.3046875,0.384765625,0.3486328125,0.416015625,0.3583984375,0.2060546875,0.3525390625,0.2880859375,0.5234375,0.2666015625,0.298828125,0.294921875,0.7119140625,0.3662109375,0.30078125,0.3193359375,0.3828125,0.3427734375,0.2900390625,0.40625,0.279296875,0.333984375,0.322265625,0.51171875
372,model_371,0.3522677951388889,0.2529296875,0.3359375,0.26953125,0.2734375,0.3095703125,0.521484375,0.3037109375,0.3505859375,0.353515625,0.416015625,0.353515625,0.3388671875,0.2822265625,0.2958984375,0.341796875,0.392578125,0.4970703125,0.2734375,0.45703125,0.3310546875,0.2861328125,0.330078125,0.404296875,0.2734375,0.35546875,0.298828125,0.322265625,0.64453125,0.3388671875,0.3505859375,0.3779296875,0.3212890625,0.4609375,0.2998046875,0.40625,0.361328125,0.2060546875,0.3544921875,0.29296875,0.482421875,0.2705078125,0.255859375,0.296875,0.6484375,0.3359375,0.3115234375,0.3212890625,0.361328125,0.4072265625,0.2763671875,0.3876953125,0.279296875,0.333984375,0.3330078125,0.3642578125
373,model_372,0.3551974826388889,0.240234375,0.30859375,0.26953125,0.275390625,0.3115234375,0.5,0.32421875,0.3583984375,0.3427734375,0.388671875,0.419921875,0.3310546875,0.2841796875,0.2939453125,0.3564453125,0.2998046875,0.47265625,0.2509765625,0.5078125,0.2880859375,0.3017578125,0.328125,0.3857421875,0.287109375,0.3115234375,0.3095703125,0.3857421875,0.6298828125,0.2978515625,0.365234375,0.31640625,0.318359375,0.46875,0.3916015625,0.4189453125,0.34765625,0.23046875,0.353515625,0.2822265625,0.4892578125,0.2685546875,0.3935546875,0.275390625,0.6943359375,0.2841796875,0.2998046875,0.3154296875,0.3671875,0.40625,0.29296875,0.4052734375,0.279296875,0.3212890625,0.3095703125,0.5029296875
374,model_373,0.35554108796296297,0.244140625,0.3193359375,0.2744140625,0.279296875,0.322265625,0.5361328125,0.2939453125,0.3427734375,0.412109375,0.447265625,0.3818359375,0.33984375,0.2919921875,0.306640625,0.345703125,0.283203125,0.51171875,0.2646484375,0.490234375,0.43359375,0.298828125,0.3232421875,0.3896484375,0.2763671875,0.2587890625,0.3134765625,0.296875,0.6455078125,0.34375,0.353515625,0.3203125,0.326171875,0.419921875,0.306640625,0.4013671875,0.3681640625,0.244140625,0.333984375,0.28125,0.4736328125,0.2626953125,0.25390625,0.310546875,0.6708984375,0.4423828125,0.2998046875,0.31640625,0.4033203125,0.3876953125,0.2861328125,0.4228515625,0.279296875,0.337890625,0.3408203125,0.3671875
375,model_374,0.3630099826388889,0.333984375,0.3193359375,0.2724609375,0.279296875,0.3271484375,0.470703125,0.310546875,0.3505859375,0.33203125,0.453125,0.435546875,0.33203125,0.287109375,0.3212890625,0.3447265625,0.486328125,0.5029296875,0.2568359375,0.5322265625,0.3349609375,0.2919921875,0.296875,0.388671875,0.283203125,0.3330078125,0.3203125,0.3359375,0.6162109375,0.3466796875,0.41015625,0.3818359375,0.3193359375,0.486328125,0.2890625,0.404296875,0.359375,0.2509765625,0.361328125,0.3076171875,0.501953125,0.25,0.296875,0.3037109375,0.732421875,0.4345703125,0.3212890625,0.314453125,0.416015625,0.345703125,0.283203125,0.380859375,0.279296875,0.328125,0.302734375,0.32421875
376,model_375,0.3522677951388889,0.23828125,0.3369140625,0.26953125,0.2763671875,0.345703125,0.541015625,0.3251953125,0.34375,0.3349609375,0.4091796875,0.3798828125,0.29296875,0.2822265625,0.2958984375,0.3232421875,0.474609375,0.48046875,0.2421875,0.478515625,0.3759765625,0.2919921875,0.32421875,0.3837890625,0.28125,0.296875,0.2958984375,0.3056640625,0.630859375,0.294921875,0.369140625,0.3525390625,0.31640625,0.3984375,0.283203125,0.4326171875,0.3525390625,0.2265625,0.3583984375,0.28515625,0.4951171875,0.265625,0.2822265625,0.3037109375,0.70703125,0.3642578125,0.296875,0.3134765625,0.3837890625,0.3896484375,0.2880859375,0.4072265625,0.279296875,0.328125,0.3046875,0.365234375
377,model_376,0.35615596064814814,0.2421875,0.328125,0.275390625,0.275390625,0.3330078125,0.4384765625,0.3037109375,0.3623046875,0.3154296875,0.3544921875,0.427734375,0.3408203125,0.2939453125,0.294921875,0.337890625,0.4052734375,0.5107421875,0.2470703125,0.4853515625,0.3974609375,0.2841796875,0.30078125,0.3701171875,0.2822265625,0.349609375,0.33984375,0.34375,0.6220703125,0.3623046875,0.3359375,0.337890625,0.310546875,0.4853515625,0.353515625,0.4375,0.3662109375,0.2392578125,0.3359375,0.28125,0.4931640625,0.248046875,0.357421875,0.271484375,0.666015625,0.4033203125,0.298828125,0.3173828125,0.3427734375,0.361328125,0.2861328125,0.3876953125,0.279296875,0.3447265625,0.3115234375,0.4345703125
378,model_377,0.34541377314814814,0.2607421875,0.3203125,0.291015625,0.2763671875,0.3291015625,0.52734375,0.3203125,0.33984375,0.349609375,0.35546875,0.353515625,0.296875,0.2763671875,0.3076171875,0.34765625,0.3564453125,0.4765625,0.24609375,0.4658203125,0.3447265625,0.2841796875,0.302734375,0.3740234375,0.2685546875,0.3154296875,0.298828125,0.3974609375,0.60546875,0.3095703125,0.3134765625,0.32421875,0.302734375,0.4599609375,0.3251953125,0.419921875,0.353515625,0.2294921875,0.3330078125,0.283203125,0.5048828125,0.259765625,0.2255859375,0.2998046875,0.6142578125,0.3603515625,0.2958984375,0.322265625,0.458984375,0.361328125,0.294921875,0.361328125,0.279296875,0.3125,0.3037109375,0.333984375
379,model_378,0.3519241898148148,0.25390625,0.3447265625,0.2666015625,0.2783203125,0.33984375,0.47265625,0.306640625,0.3427734375,0.3671875,0.3955078125,0.3828125,0.3349609375,0.2763671875,0.298828125,0.3359375,0.4365234375,0.509765625,0.2509765625,0.5009765625,0.359375,0.2802734375,0.294921875,0.3818359375,0.26171875,0.400390625,0.3017578125,0.359375,0.6474609375,0.28125,0.37890625,0.3740234375,0.306640625,0.42578125,0.3173828125,0.41015625,0.3408203125,0.224609375,0.361328125,0.28125,0.494140625,0.2578125,0.3193359375,0.27734375,0.64453125,0.3935546875,0.298828125,0.3203125,0.3349609375,0.341796875,0.291015625,0.39453125,0.279296875,0.3134765625,0.306640625,0.3310546875
380,model_379,0.3495551215277778,0.2509765625,0.3291015625,0.2978515625,0.2744140625,0.3310546875,0.5029296875,0.2998046875,0.365234375,0.3291015625,0.3369140625,0.4326171875,0.2919921875,0.2822265625,0.2998046875,0.310546875,0.365234375,0.5,0.2509765625,0.494140625,0.4248046875,0.298828125,0.318359375,0.375,0.283203125,0.306640625,0.3125,0.28515625,0.6328125,0.3388671875,0.3466796875,0.3681640625,0.3076171875,0.4853515625,0.375,0.40234375,0.349609375,0.2197265625,0.3271484375,0.3154296875,0.4521484375,0.2548828125,0.263671875,0.2978515625,0.68359375,0.3330078125,0.30078125,0.310546875,0.33984375,0.388671875,0.287109375,0.3349609375,0.279296875,0.3330078125,0.3115234375,0.3662109375
381,model_380,0.3557400173611111,0.2626953125,0.3369140625,0.2705078125,0.287109375,0.3291015625,0.5673828125,0.294921875,0.3330078125,0.3212890625,0.390625,0.37109375,0.302734375,0.2919921875,0.3330078125,0.3349609375,0.4580078125,0.5048828125,0.2470703125,0.484375,0.357421875,0.2802734375,0.3251953125,0.4091796875,0.2783203125,0.361328125,0.314453125,0.416015625,0.6220703125,0.27734375,0.3662109375,0.396484375,0.3037109375,0.466796875,0.310546875,0.4130859375,0.333984375,0.2568359375,0.349609375,0.2822265625,0.490234375,0.265625,0.263671875,0.2919921875,0.6865234375,0.365234375,0.294921875,0.322265625,0.33984375,0.3603515625,0.29296875,0.4013671875,0.279296875,0.34375,0.3076171875,0.3408203125
382,model_381,0.3465530960648148,0.251953125,0.3037109375,0.2744140625,0.2763671875,0.328125,0.470703125,0.3134765625,0.341796875,0.337890625,0.3935546875,0.3662109375,0.28515625,0.2822265625,0.298828125,0.3486328125,0.2958984375,0.4970703125,0.2548828125,0.46484375,0.3525390625,0.287109375,0.3037109375,0.3740234375,0.287109375,0.296875,0.30859375,0.2841796875,0.62109375,0.3369140625,0.3642578125,0.3388671875,0.3046875,0.4326171875,0.361328125,0.4794921875,0.314453125,0.2412109375,0.359375,0.283203125,0.50390625,0.2578125,0.3134765625,0.2724609375,0.6865234375,0.39453125,0.2998046875,0.3173828125,0.3271484375,0.349609375,0.287109375,0.4228515625,0.279296875,0.310546875,0.3154296875,0.337890625
383,model_382,0.3588324652777778,0.2744140625,0.3115234375,0.2724609375,0.27734375,0.3310546875,0.4990234375,0.3154296875,0.3408203125,0.361328125,0.365234375,0.421875,0.2900390625,0.296875,0.306640625,0.3583984375,0.4970703125,0.5,0.255859375,0.46484375,0.388671875,0.27734375,0.298828125,0.380859375,0.2802734375,0.4013671875,0.296875,0.3359375,0.630859375,0.330078125,0.3662109375,0.3125,0.3037109375,0.404296875,0.291015625,0.4287109375,0.357421875,0.2607421875,0.359375,0.287109375,0.5185546875,0.2587890625,0.3515625,0.3115234375,0.7138671875,0.421875,0.296875,0.3310546875,0.3154296875,0.38671875,0.2802734375,0.3779296875,0.279296875,0.318359375,0.3134765625,0.4482421875
